name,pii_found,access_violation,delete_violation,third_party_violation,encryption_violation,violation
mstoic-shortcodes.zip,false,false,false,false,false,false
woo-dynamic-re-marketing,false,false,false,false,false,false
simple-google-icalendar-widget,false,false,false,false,false,false
special-feed-items.zip,false,false,false,false,false,false
rss-llama,false,false,false,false,false,false
sniperpress-mail.zip,false,false,false,false,false,false
custom-widget-area,false,false,false,false,false,false
archive-custom-filter,false,false,false,false,false,false
lw-mwp-tools.zip,false,false,false,false,false,false
smtp-uri,false,false,false,false,false,false
social-counters.zip,false,false,false,false,false,false
woo-moeda-pay,true,false,false,false,false,false
wp-mpdf,true,false,false,false,false,false
total-users,false,false,false,false,false,false
projectify-lite.zip,false,false,false,false,false,false
companies-house-integrator,true,false,true,false,false,true
top-visited-post.zip,false,false,false,false,false,false
redirect-all-types,false,false,false,false,false,false
nextgen-tinymce-gallery-description,false,false,false,false,false,false
auto-copyright-1,false,false,false,false,false,false
refreshingly-simple-slide-in-mobile-menu-widget.zip,false,false,false,false,false,false
search-exclude-html-tags,false,false,false,false,false,false
customize-discount.zip,false,false,false,false,false,false
wp-vbulletin-sso,true,false,true,false,false,true
affiliatewp-woocommerce-redirect-affiliates,false,false,false,false,false,false
legull.zip,false,false,false,false,false,false
south-african-covid-19-banner,false,false,false,false,false,false
gecka-ie-warning,false,false,false,false,false,false
enhanced-wp-gallery,false,false,false,false,false,false
wigzo.zip,false,false,false,false,false,false
yelp-bar.zip,false,false,false,false,false,false
yasakani-cache,true,false,true,false,false,true
press-page,false,false,false,false,false,false
gif-controller,false,false,false,false,false,false
genesis-press-post-type.zip,false,false,false,false,false,false
wistia-wordpress-oembed-plugin,false,false,false,false,false,false
wocrl-leagues-and-personal-race-history,true,false,false,false,false,false
marketing-automation.zip,false,false,false,false,false,false
saleassist,false,false,false,false,false,false
escalate-network-affiliate-plugin,true,false,false,false,false,false
c4d-woo-cart-icon.zip,false,false,false,false,false,false
custom-css-for-pages-and-posts,false,false,false,false,false,false
imagescaler-modded,false,false,false,false,false,false
baw-login-logout-menu,false,false,false,false,false,false
social-share-by-7span.zip,false,false,false,false,false,false
groundhogg.zip,false,false,false,false,false,false
gravity-fieldset-for-gravity-forms,false,false,false,false,false,false
whimcu,false,false,false,false,false,false
insert-post-ads.zip,false,false,false,false,false,false
bcs-support,true,false,false,false,false,false
wp-multisite-most-commented-posts-rss,true,false,false,false,false,false
price-per-unit-for-woocommerce.zip,false,false,false,false,false,false
woo-advanced-sales-report-email,true,false,false,false,false,false
hms-rezervasyon.zip,false,false,false,false,false,false
trashed-by,true,false,true,false,false,true
custom-post-type-genarator,false,false,false,false,false,false
automatic-post-scheduler,true,false,true,false,false,true
1-jquery-photo-gallery-slideshow-flash.zip,false,false,false,false,false,false
eve-dynamic-prerender,false,false,false,false,false,false
dx-remove-oldies.zip,false,false,false,false,false,false
campay-api,true,false,false,false,true,true
izooto-web-push,true,false,false,false,false,false
floating-related-posts,false,false,false,false,false,false
embed-sched,false,false,false,false,false,false
lewe-jira-connector.zip,false,false,false,false,false,false
sell-digital-products.zip,false,false,false,false,false,false
interactive-image,false,false,false,false,false,false
jason-ld-organization,true,false,true,false,false,true
social2blog.zip,false,false,false,false,false,false
postepay-woocommerce-gateway,false,false,false,false,false,false
custom-tabindex-gravity-forms-add-on,false,false,false,false,false,false
4nton-accordion,true,false,false,false,false,false
wpb-woocommerce-widgets-accordion.zip,false,false,false,false,false,false
turbocharged-testimonial-block,false,false,false,false,false,false
lookbook-embed,false,false,false,false,false,false
woo-billomat.zip,false,false,false,false,false,false
ever-compare,true,false,true,false,false,true
triggerwarning,false,false,false,false,false,false
wp-global-site-tag,true,false,false,false,false,false
product-support-now.zip,false,false,false,false,false,false
product-feature-request,true,false,false,false,false,false
wc-add-payment-type-to-admin-email.zip,false,false,false,false,false,false
send-from,false,false,false,false,false,false
media-sitemap,false,false,false,false,false,false
mediopay.zip,false,false,false,false,false,false
emercury-for-gravity-forms,true,false,false,false,false,false
integration-cmb2-qtranslate,false,false,false,false,false,false
many-sidebars.zip,false,false,false,false,false,false
stack-overflow-flair-for-wordpress,true,false,false,false,false,false
zedna-twitter-quotes,true,false,false,false,false,false
change-add-to-cart-button-text-wc.zip,false,false,false,false,false,false
wp-php-version-display,false,false,false,false,false,false
awesome-shortcodes.zip,false,false,false,false,false,false
rs-survey,true,false,true,false,false,true
bulk-seo-image,false,false,false,false,false,false
default-values-for-attachments.zip,false,false,false,false,false,false
change-wp-page-permalinks,false,false,false,false,false,false
order-reports-for-woocommerce.zip,false,false,false,false,false,false
ak-sharing-buttons,false,false,false,false,false,false
wp-pocketrss,false,false,false,false,false,false
wp-help-desk,false,false,false,false,false,false
indie-coffee-shops.zip,false,false,false,false,false,false
simpul-events-by-esotech.zip,false,false,false,false,false,false
catalogue-custom-register-fields,true,false,true,false,false,true
screenshot-generator,false,false,false,false,false,false
profile-links.zip,false,false,false,false,false,false
limited-category-lists-widget,false,false,false,false,false,false
episode-vii-countdown-widget,false,false,false,false,false,false
responsive-adminbar.zip,false,false,false,false,false,false
sd-simple-antispam,true,false,false,false,false,false
wc-qazeek-payment-gateway,true,false,false,true,true,true
wcm-user-language-switcher.zip,false,false,false,false,false,false
twitter-hashtag,false,false,false,false,false,false
buy-now-button,false,false,false,false,false,false
wp-database-optimizer-tools,false,false,false,false,false,false
wp-post-navigation.zip,false,false,false,false,false,false
exportfeed-woo-additional-product-fields,false,false,false,false,false,false
polylang-supertext.zip,false,false,false,false,false,false
oribi-analytics-for-woocommerce,true,false,false,false,false,false
islamic-archive-for-new-muslims,false,false,false,false,false,false
woo-payu-paisa,true,false,false,false,false,false
easy-polls.zip,false,false,false,false,false,false
info-blocks,false,false,false,false,false,false
magic-liquidizer-responsive-navigationbar.zip,false,false,false,false,false,false
ip2location-hello-greeting,true,true,true,false,false,true
damarfm-player,false,false,false,false,false,false
wp-image-preloader,true,false,false,false,false,false
social-lite.zip,false,false,false,false,false,false
gitium,true,false,false,false,false,false
listly,false,false,false,false,false,false
um-user-switching.zip,false,false,false,false,false,false
prosocial,true,false,false,false,false,false
sports-address-book,true,false,true,false,false,true
twitter-anywhere-plus,false,false,false,false,false,false
seosamba-webmasters.zip,false,false,false,false,false,false
cylist,false,false,false,false,false,false
sketch-bookmarks.zip,false,false,false,false,false,false
property-hive-allagents-review-embed,false,false,false,false,false,false
jonradio-perpetual-calendar,false,false,false,false,false,false
demo-lock.zip,false,false,false,false,false,false
wp-protect-original-images,false,false,false,false,false,false
calais-auto-tagger.zip,false,false,false,false,false,false
front-end-users,true,false,false,false,false,false
woocommerce-products-carousel-all-in-one.zip,false,false,false,false,false,false
wp-encrypted-uploads,true,false,false,false,false,false
oss-upload,true,false,false,false,false,false
stock-notifier-for-woocommerce.zip,false,false,false,false,false,false
webshippy-dynamic-shipping,true,false,false,true,true,true
at-you.zip,false,false,false,false,false,false
bbp-move-topics,true,false,false,false,false,false
minimum-length-for-contact-form-7,false,false,false,false,false,false
notification-bar-builder-for-elementor,false,false,false,false,false,false
cf7-active-campaign.zip,false,false,false,false,false,false
ceceppa-multilingua-support-for-woocommerce.zip,false,false,false,false,false,false
dhshcu,true,true,true,false,false,true
cheetahsender,true,false,true,false,false,true
call-on-post,false,false,false,false,false,false
storefront-top-bar.zip,false,false,false,false,false,false
number-counter,false,false,false,false,false,false
tsviewerwidget.zip,false,false,false,false,false,false
wp-obituary,true,false,false,false,false,false
ys-lazyload,false,false,false,false,false,false
wp-outdated-browser,false,false,false,false,false,false
wp-security-master.zip,false,false,false,false,false,false
urpay-woocommerce,true,false,false,false,false,false
woo-custom-gateway,false,false,false,false,false,false
post-from-frontend.zip,false,false,false,false,false,false
aviary-photo-editor,false,false,false,false,false,false
post-revision.zip,false,false,false,false,false,false
cart-products-for-woocommerce,false,false,false,false,false,false
share-on-mastodon,false,false,false,false,false,false
bsn-for-gravity-forms,false,false,false,false,false,false
woocomm-2co-dynamic-payment-gateway.zip,false,false,false,false,false,false
shoptranslate,true,false,false,false,false,false
slimbox2-for-wordpress,false,false,false,false,false,false
google-reader-subscription-list.zip,false,false,false,false,false,false
